ID,sentence,reference_Id
Q5_67_877,日雲喬在方木長十三尺三，,[]
Q5_67_878,二術長五尺，,[]
Q5_67_879,元術和雲社長四本里，,[]
Q5_67_880,喬在茶里社凡三所，,[]
Q5_67_881,一所長一尺三寸，,[]
Q5_67_882,支三木三尺二寸。,[]
Q5_67_883,一所長二尺六寸，一所長羅言在延福縣剛羅瓜社，凡二尺三寸累萬石豈四所，俗名殞三長十四尺三寸。,[]
Q5_67_884,三所各長三寸，寶在可封社。,[]
Q5_67_885,一甲村市房居民員與號員與行，有行務業員科行長七尺二所司寸，在周封社五甲村，俗各長三尺，月圭不言名碩長十五尺二寸。,[]
Q5_67_886,年商日寶在青橘社，,[]
Q5_67_887,凡二邑易百量，,[]
Q5_67_888,在過零三才不所各長三尺，,[]
Q5_67_889,洞石澗社凡三所，,[]
Q5_67_890,一所俗名磧隱長九尺來義寶在來儀五寸，,[]
Q5_67_891,三所各長二尺一寸不社長三尺九夏日在青霞社，,[]
Q5_67_892,凡三所，,[]
Q5_67_893,一所長六所鐵架長二尺零前涅石寶，,[]
Q5_67_894,所各長四尺在不二社三村長四尺三二二豈寸，,[]
Q5_67_895,又有一所長三尺四寸豐刃不一實在豐黍社長農山石竇十尺八寸十一尺七十厓石寶在廊涯社長朱玉石寶在珠玉社五三尺五寸三甲村凡三所各長言在廣厚社凡二明在三尺月戶不所各長三尺,[]
Q5_67_896,清水不寶蒲棚社凡二所各帛甫在錦鋪社凡四所長三尺四寸金金不一所長十三尺三所各長五山甫在山鋪清洲西甲二帛尺二寸一金。,[]
Q5_67_897,社 地 分 長 十 六 尺 零 金 少 在 锦 紗 社 铁 架 凡 三 所 ， 一所 长 道 八 尺 ， 一所 長 十 尺 ， 一所 長 六 尺 。,[]
Q5_67_898,石 宝 在 炎 冥 社 中 ，,[]
Q5_67_899,甲 铁 艮 青 日 宝 在 銀 沟 社 架 长 四 尺 七 寸 零 金 清 石 鐵 架 長 四 尺 ，,[]
Q5_67_900,眼 可 百 宝 在 銀 河 社 ，,[]
Q5_67_901,鐘 匣 務 在 和 荣 一 架 長 四 尺 不 县 下 化 閨 中 西 社 凡 二 所 ，,[]
Q5_67_902,日 美 百 在 和 美 村 ，,[]
Q5_67_903,長 各 長 二 尺 六 寸 不 不 二 尺 一 寸 ，,[]
Q5_67_904,日 一 禧 百 宝 在 富 禧 社 ，,[]
Q5_67_905,長 口 安 百 宝 在 和 安 社 ，,[]
Q5_67_906,長 方 四 尺 三 寸 ，,[]
Q5_67_907,禾 三 六 六 尺 九 寸 多 福 百 宝 在 多 福 社 ，,[]
Q5_67_908,長 書 上 白 篆 在 富 上 村 四 尺 三 寸 長 四 尺 三 寸 ，,[]
Q5_67_909,公 山 百 实 在 松 山 社 ，,[]
Q5_67_910,長 安 义 三 宝 在 安 义 才 上 不 量 三 尺 四 寸 多 义 不 东 社 凡 四 务 堂 与 务 民 院 质 社 石 窩 凡 五 所 ，,[]
Q5_67_911,各 長 三 尺 四 寸 ，,[]
Q5_67_912,亦 里 不 實 福 一 興 社 凡 六 所 ，,[]
Q5_67_913,各 书 下 言 在 富 下 社 凡 六 所 ，,[]
Q5_67_914,员 号 行 员 即 商 卫 创 与 局 员 科 即 寸 所長三尺四寸，,[]
Q5_67_915,口言在和雲社凡十七，,[]
Q5_67_916,二所各長二尺，,[]
Q5_67_917,禾石所二所各長三尺，,[]
Q5_67_918,一生廣學全學里業色行與有務貿，,[]
Q5_67_919,在濰川縣師治安良州石寶在瑤洲社，,[]
Q5_67_920,長龍龍長九尺五寸五五雲三尺八寸，,[]
Q5_67_921,月福百寶在龍福社，,[]
Q5_67_922,長為筆曰：,[]
Q5_67_923,「寶在鶴算社，,[]
Q5_67_924,長一學件」，,[]
Q5_67_925,一所在龍福鶴算二家員書在桂山縣那社夾界處，,[]
Q5_67_926,長十五尺，,[]
Q5_67_927,筆名不蒙嶺社俗名碩巳，,[]
Q5_67_928,長十首藝在蒙嶺蒙藝二社上，,[]
Q5_67_929,即學念育堂堂一尺，,[]
Q5_67_930,家執在蒙藝雲社凡四所，,[]
Q5_67_931,一所雙實三寸，,[]
Q5_67_932,書不長十尺，,[]
Q5_67_933,一所單實亦長九尺一，,[]
Q5_67_934,一所長五尺八寸，,[]
Q5_67_935,參愛一在養蒙社，,[]
Q5_67_936,長一X，,[]
Q5_67_937,一所長二尺二寸，,[]
Q5_67_938,卷第不二尺八寸，,[]
Q5_67_939,生石在香桂社凡三所，,[]
Q5_67_940,一所長三尺五九不寸，,[]
Q5_67_941,一所長九尺，,[]
Q5_67_942,一所長五尺五寸，,[]
Q5_67_943,麗百置在醴陽縣下青驪卯也在柳池尺六五在荷藍社凡四所，,[]
Q5_67_944,一所長九寸有監尺五寸零，,[]
Q5_67_945,一所長八尺七寸，,[]
Q5_67_946,一所長四尺七寸，,[]
Q5_67_947,賢三一置在資正社俗名，,[]
Q5_67_948,一所長二尺七寸，,[]
Q5_67_949,百碩四長十四尺七長之，,[]
Q5_67_950,百量在長安社，,[]
Q5_67_951,玉甫百寶在玉鋪社，,[]
Q5_67_952,所長五尺六寸，,[]
Q5_67_953,一所長四帛裏在錦纓尺三寸，,[]
Q5_67_954,一所長四尺四寸，,[]
Q5_67_955,金系石社凡三所，,[]
Q5_67_956,一所長八尺七寸，,[]
Q5_67_957,一所長在遵四尺七寸，,[]
Q5_67_958,一所長三尺四寸，,[]
Q5_67_959,進義石寶義社凡三所，,[]
Q5_67_960,二所各長三尺，,[]
Q5_67_961,屢義在錦X四寸，,[]
Q5_67_962,一所長三尺四寸。,[]
Q5_67_963,進義、石寶、義社凡三所：,[]
Q5_67_964,二所各長二尺六寸，,[]
Q5_67_965,在金衆選身石管纏遵義二社，,[]
Q5_67_966,夾界處俗名川一在薊川社，,[]
Q5_67_967,長十四尺七寸，,[]
Q5_67_968,魚月不官三尺四寸，,[]
Q5_67_969,尊義龍百書在遵義茶龍二社，,[]
Q5_67_970,夾卦長寶界處，,[]
Q5_67_971,長九尺五寸，,[]
Q5_67_972,書在迪泰社，,[]
Q5_67_973,凡五所：,[]
Q5_67_974,一所長十尺，,[]
Q5_67_975,三皇一所各長三尺，,[]
Q5_67_976,一所長二尺六寸，,[]
Q5_67_977,在平豐社，,[]
Q5_67_978,筆在石津村，,[]
Q5_67_979,夾三岐長三尺，,[]
Q5_67_980,不有不寶府長八尺二寸，,[]
Q5_67_981,安曰寶在河東縣下養安社，,[]
Q5_67_982,長三尺多不置四寸，,[]
Q5_67_983,又有一所長二尺八寸不多，,[]
Q5_67_984,在資安社，,[]
Q5_67_985,在玉芽社，,[]
Q5_67_986,長二尺五寸，,[]
Q5_67_987,育即衛產與市子有學學，,[]
Q5_67_988,衛發零丹桂石竇二尺八寸在丹桂社，,[]
Q5_67_989,長福利石竇長二尺五寸在福利社，,[]
Q5_67_990,市與員運民適安務員創念衛務行行司長一尺零，,[]
Q5_67_991,各長二尺二所各長一天苗赴石事在苗芃社，,[]
Q5_67_992,卷亶寶在忠檀上村，,[]
Q5_67_993,型明定里心各長三尺，,[]
Q5_67_994,一所圭今筆在桂芳社，,[]
Q5_67_995,凡三所，,[]
Q5_67_996,二員型堂衛運資空房創一學型員品一尺，,[]
Q5_67_997,安石竇在盤安社，,[]
Q5_67_998,凡四所，,[]
Q5_67_999,三所各之人八寸豆不長三尺，,[]
Q5_67_1000,一所長二尺一寸，,[]
Q5_67_1001,安舍石實在安舍社，,[]
Q5_67_1002,凡四所，,[]
Q5_67_1003,二所各長三尺，,[]
Q5_67_1004,一月文所長一尺人寸，,[]
Q5_67_1005,一所長一尺三寸，,[]
Q5_67_1006,石竇在四政社，,[]
Q5_67_1007,凡五所，,[]
Q5_67_1008,二所各長二尺五寸，,[]
Q5_67_1009,二所長二尺一寸，,[]
Q5_67_1010,一所長三尺零香材一里人，,[]
Q5_67_1011,又有一所長二尺。,[]
Q5_67_1012,尺四寸彪安不寶安社長三尺，,[]
Q5_67_1013,又有一書曰「百寶在富和中」，,[]
Q5_67_1014,社長三尺一寸，,[]
Q5_67_1015,貨不不豈尺九寸，,[]
Q5_67_1016,又有一所深學創學務市民望易富創創務務務創委務堂創濟星得六凡三十所皆在千里官路。,[]
Q5_67_1017,香爻復在桂山縣東，香安社香安江之三有三下流也，其上流又有香全堰。,[]
Q5_67_1018,金務有房商與民局制司務，司之上流也。,[]
Q5_67_1019,民居築堰引水灌田，君藍堰一在縣東，荷藍社亦有川夏在縣東南薊川社香安江之上流也。,[]
Q5_67_1020,魚出溪水，上下兩旁居丁東孫下西南唐安社民築堰引唐安堰三岐江之上流也有石堰乙，上船筏至石橋堰上流也。,[]
Q5_67_1021,居民築堰灌田，,[]
Q5_67_1022,在縣南石橋村瓢鄢江之牙帽堰石竇丁未中興初大兵進攻廣南後軍在縣南牙惱村板津江之上流也，,[]
Q5_67_1023,俗名破賊都督嘉于石竇卽此副將阮文書兵部阮德善僊菓堰菓村居民右縣南傳新登灌田之甫公市二所由使座征納外，,[]
Q5_67_1024,其六市鋪十三所分為九項全年稅銀共四千五百元七+會安鋪濱大江岸兩旁瓦屋蟬聯二里在延福縣司會安明須二亦巨大南一統志卷五許靑人居住有廣東福建潮州海南嘉應五廣南清反賣化,[]
Q5_67_1025,貨中有市亭會館帝旅凌身其非一大都會也其。,[]
Q5_67_1026,鋪稅由使座徵納，茶饒潭為南北船艘停泊之所，亦翔市郭月為公市，征收市稅。,[]
Q5_67_1027,成泰十四年，使座改錦紗市（錦紗社四項），右苗丸市（古克社五項），在豐黍市（豐黍社七項），在永奠市（羅瓜社）。,[]
Q5_67_1028,HE龍市（古甲長祿東福五村）在玉沙社，,[]
Q5_67_1029,富姜東漫圳市在丕富安宅西洲市，,[]
Q5_67_1030,在榆市（清沾社九項）同在靜市（橘在青資富市資社），,[]
Q5_67_1031,富灌漑市社東甲在灌漑樂成市（成在錦荔市在閨中西社），,[]
Q5_67_1032,榮縣下化化塢市（化塢社西社）在安義關南市（同下在源市上下社），,[]
Q5_67_1033,在扶南廣化市（廣化西洲大祿縣同下翠鸞市），,[]
Q5_67_1034,梵竹河涯市（河涯洲八項）在雪裘市（愛義社九項下在東林市林社），,[]
Q5_67_1035,在東靖安市（安州在掘市三項在濰川縣百方四項在局局有六項下鳳洲西村不盤石社鳥鳥前在茶蕎星答在安林永貞月有七項那在包上社累均清洲三村章下茶喬中社咬市西邑在富亨坊東市,[]
Q5_67_1036,安林七洲在盤安東福乾市地在城區市在州圖十懋和市（懋和社八項同有秋溢市（溢社）、,[]
Q5_67_1037,施賚市（安樂社九項同在茶饒市麗二坊村）在會山義特市在醴陽縣四項在七項在奇下福蒼社走多吉越安社魚薊川社冀市荷藍社八項下在榮輝市（輝社）在榮都榔市在嘉福九。,[]
Q5_67_1038,項同祉捕拆市泰社在安興盛市盛社在漓市東縣下三一項在河岐社盤官四項在安美每亶有五項同行行学行份学務有司社邪眉市眉村在邪梭檐市鹽浦社六項在同欲市在安七項寸輸東期市富,[]
Q5_67_1039,春下村八項下在橫裕市西社在新安慶壽市慶壽東社九項下在買市大祖在富貴瓢瓢市安社在永忠福市E縣下忠福社六項在桂山全爭市富平社馬市福寧社八項在富順市九項月右木牌市桂社,[]
Q5_67_1040,富順社香安市解在人物僧釋附行義烈交冬貴享惟錄升平人陳末為土官 商務務堂務員務與務創 空定 大南一統志 卷五 楚來歸 共圖恢復 因進其文簡 定帝 封為廣南 本朝 ,[]
Q5_67_1041,范有敬 國公 後遂著籍 父安事詳 父安省志 延福縣下 初顧鄉薦 肃尊朝 官 至廣南 该簿 通達吏事 常巡按諸營 阮禄房与 号品质员 房与 居创 务務務司 显尊朝,[]
Q5_67_1042,为汙耶源该官 辰蠻众 数 下乡里 抄掠 禄严 名敬戈之书众 聂 不敢肆 又有 巴瀝蛮 不通 商买使辅政大将军建著灵应 土人立初 黎景巳之祭 日山象 常夜来福前 ,[]
Q5_67_1043,楚有愿人刃夫 古天资鲁钝 毋劝从 学常 百笈往来安 海津 渡 一夜渡夫梦见老人告曰 早有翰林官过 此 盍往迎之 明旦已見景在津次民後，,[]
Q5_67_1044,明務園後，,[]
Q5_67_1045,自度同司安民，,[]
Q5_67_1046,創民房堂司後，,[]
Q5_67_1047,後司房司創局，,[]
Q5_67_1048,局局司鄉塾，,[]
Q5_67_1049,夙夜苦學不輟，,[]
Q5_67_1050,一日景腹中忽聞氣然如礮聲，,[]
Q5_67_1051,自是日誦千言，,[]
Q5_67_1052,學業大進，,[]
Q5_67_1053,領鄉薦。,[]
Q5_67_1054,番顯尊朝官至翰林院正營，該簿卒贈參議。,[]
Q5_67_1055,有限行睿尊朝官至勘理僞西之亂，從贊理杜文晃擊賊於歸仁，晃戰死，恩收拾殘卒回廣南屯俱低甲午春，從左軍阮文逸進討東福戎和榮縣人西山賊於三岐江，陣亡。,[]
Q5_67_1056,通經學有才略，舉鄉科解元，官翰林院侍講。,[]
Q5_67_1057,睿尊初歷陞廣南該簿，巡行五府參議戎事，攻廣義。,[]
Q5_67_1058,睿尊七年暹人侵河僊，成為參贊，率兵進討暹人敗，X走還軍。,[]
Q5_67_1059,嘉定卒。,[]
Q5_67_1060,嘉隆九年，東之口一名忠淵，三年列祀忠節功臣廟同不天縣同人，後徙。,[]
Q5_67_1061,睿尊朝官翰林院，僞西之亂，從東宮暘潛八嘉定，官平定家於蓬山內殿參議，受密旨回廣義，與都統制鄧交豐一等起兵討賊至蒲堤，兵敗死之。,[]
Q5_67_1062,弟軒潛八嘉定，奉密旨回歸仁，偵賊事洩，為賊所殺。,[]
Q5_67_1063,子文詢初八嘉定，授侍書院，嘉隆初官吏部參知，出領嘉定兵曹，保護高蠻國印明命初坐事繫獄，得釋，尋起復官諒平河靜二省巡撫，以老休，卒於家。,[]
Q5_67_1064,洵為人抗長文，中興初從直，遇事敢言，人以為難。,[]
Q5_67_1065,弓戎歷官，擢武。,[]
Q5_67_1066,衞衞尉從征，歸仁陣亡，贈掌丁川巳須起同中興功臣廟。,[]
Q5_67_1067,阮文恬初從中興登里堂務，務育務創司陣亡，贈掌奇列前裒見前醴陽縣人。,[]
Q5_67_1068,正文歷官該奇，以老休卒于家，從左軍。,[]
Q5_67_1069,阮久逸泛舟從學，蘊藉駕至平定洋分，遭風船覆，久逸死，翠漂八海光羊作沉醉。,[]
Q5_67_1070,嘉隆初議南郊典禮，翠預焉。,[]
Q5_67_1071,尋阮文張嘉定丁房務商司務，房務務堂堂務房司司未祿歲，川才學言端，唯耶公嘉隆九年卒，贈大南一統志卷五，太保列祀中興功臣廟。,[]
Q5_67_1072,明命初從祀多等司慈心，臨陣未嘗妄廣岸世廟十六年從祀。,[]
Q5_67_1073,武庫張為半不前軍都統制，孫文順官至管奇。,[]
Q5_67_1074,明命二貞刀上直有功，官陣亡贈副衛尉年勦匪于鎮西。,[]
Q5_67_1075,胡文纏至該奇庚申從征歸中興，不行曰不人下其光仁病卒，贈欽差正一辰同范如登清化人，後徙居焉延福県投忱，授翰林院制誥，歷官吏部參知。,[]
Q5_67_1076,大定後登父信初流寓嘉定登有器識，庚子中興初衞尉列示表見元一二年，刑部尚書卒，贈參政。,[]
Q5_67_1077,嗣德五年列祀中興功臣兼領北城刑曹，登有辦事才。,[]
Q5_67_1078,房日力元馬善定中興初官正營知簿，廟臣阮祥雲嘉隆二年遷廣南該簿，乃著籍焉。,[]
Q5_67_1079,尋坐事貶九年陞平順記錄，歷遷戶部右參知領北城戶曹。,[]
Q5_67_1080,明命元年陞署兵部尚書，尋卒，贈尚書雲有文學政事之才，未盡施展。,[]
Q5_67_1081,東帝惜之。,[]
Q5_67_1082,嗣德十年，列祀賢良祠。,[]
Q5_67_1083,邑初流寓嘉定，常從征伐，歷官欽差屬內，登育衞尉。,[]
Q5_67_1084,嘉隆十六年為廣南雷守。,[]
Q5_67_1085,明命初召還，歷陞副都統制，東之副。,[]
Q5_67_1086,中興初從軍隸，尋卒，贈後營都統同。,[]
Q5_67_1087,而胡文璘標下官統兵，該奇討賊有功。,[]
Q5_67_1088,元言濰川縣人，同初嘉隆初陞掌奇，尋卒，不名官掌奇。,[]
Q5_67_1089,甲午西上路安，后司居民務安房局務司司室昇討賊于旃檀陣亡，責黑。,[]
Q5_67_1090,從征伐官欽差，該奇嘉隆初陞中軍副將，管勁捷東文十奇伐北城，尋遷前軍副將，卒于官。,[]
Q5_67_1091,翟文和之兄，後徙居于平定蓬山。,[]
Q5_67_1092,中興初詣指歸仁行在，陳方略，帝嘉納之，歷官刑部參知，從征畫策，克復富冬之延福縣人，中興春城官至吏部尚書。,[]
Q5_67_1093,委日初効順，常從征伐，授該奇陞衛尉，屢立戰功。,[]
Q5_67_1094,乞文豐桂山縣，出爲河僊鎭守，以老休，尋卒。,[]
Q5_67_1095,豐人中興一初投忱補內侍書院，累從征伐，嘉隆初授翰林院承旨兼尚寶少卿，奉使如暹還，授正營。,[]
Q5_67_1096,该簿嘉隆十六年出爲直東之象，一名泰河隸廣德營，該簿卒于官。,[]
Q5_67_1097,東縣人，同中興初追隨有功，歷官贊治功臣反之朱中工部尚書統管水軍，卒贈參政。,[]
Q5_67_1098,木玉興初有望閣功官，該奇。,[]
Q5_67_1099,歷延福縣人，,[]
Q5_67_1100,中官班直前衞副衛尉卒，,[]
Q5_67_1101,乃瑞興初投忱，,[]
Q5_67_1102,有望閣功，,[]
Q5_67_1103,歷官欽差上道平西將軍，,[]
Q5_67_1104,嘉隆初管弁兵保護高蠻，,[]
Q5_67_1105,十七年率兵濬東川港，,[]
Q5_67_1106,港成賜名瑞河，,[]
Q5_67_1107,河邊笠山亦名瑞山，,[]
Q5_67_1108,以表勞績。,[]
Q5_67_1109,明命二年復領保護高蠻國印，尋卒，子林恩廕騎尉。,[]
Q5_67_1110,瑞追隨羈勒，遂蒙知遇，復奔走暹牢臘蠻間，厥有功矣。,[]
Q5_67_1111,瑞死後，刑曹武瑜摘發滋事擾民之款，追降五品銜，奪其子元參言。,[]
Q5_67_1112,濰川一廕職，後瑜以廉訪不寔謷死。,[]
Q5_67_1113,星易縣人，同官前鋒副衛尉，明命十五年從征藩安東城，陣亡贈衛尉。,[]
Q5_67_1114,嗣德十一年列祀忠義祠。,[]
Q5_67_1115,肅嘉隆鄉貢補貢士院，歷平山、眞定二縣知一縣。,[]
Q5_67_1116,明命初召還，授戶部郎中，繡有辦事才，所至有聲。,[]
Q5_67_1117,及元文與嘉隆鄉貢，歷官兵部尚書，言國子監司業，充北使，還陞祭酒，卒贈士文義。,[]
Q5_67_1118,醴陽縣人，嘉隆鄉貢，明命年間歷官兵部尚書，言國子監司業，充北使，還陞祭酒，卒贈士文義。,[]
Q5_67_1119,醴陽縣人，嘉隆鄉貢，明命年間歷官兵部尚書，言國子監司業，充北使，還陞祭酒，卒贈士文義。,[]
Q5_67_1120,醴陽縣人，嘉隆鄉貢，明命年間歷官兵部尚書，言國子監司業，充北使，還陞祭酒，卒贈士文義。,[]
Q5_67_1121,知舉辭不受，帝嘉其氣，槩授平山知縣，歷遷皇子贊善，坐事免，起復司務，累遷定祥按察，卒。,[]
Q5_67_1122,紹治初，贈光祿比辰，明L寺卿麗為人豪放，能詩，有才思。,[]
Q5_67_1123,十求命舉人，坐監內閣黃炯以所知舉，亦辭不受，帝嘉之，授登昌知縣，有治事才。,[]
Q5_67_1124,歷官廣安、宣光二省微茶之生，子贊善。,[]
Q5_67_1125,紹治初，出爲乂安按商學務局院房品居房務房務局市司空安燕叢詠，與澹齋詩集行世。,[]
Q5_67_1126,戶京事親孝，聞于鄉里，及卒，人皆惜之。,[]
Q5_67_1127,阮德政字善齋，有文學名，明命舉人，初八閣，歷陞彥辦西辨理兵部，紹治六年以兵部參出撫河靜。,[]
Q5_67_1128,嗣德元年，改回吏部參知，初開經中外辦事。,[]
Q5_67_1129,周謹卒之日，炙充曰講官，尋卒于官。,[]
Q5_67_1130,德政爲人清介，歷敭，帝憫其清貧，特加錢四百緡，布帛各二十疋。,[]
Q5_67_1131,上月公范富庶，延福縣人同其先自北來隸籍焉。,[]
Q5_67_1132,富庶旱夫非家貧，好讀事父以孝聞。,[]
Q5_67_1133,紹治三年翟金七第，初授編修，歷官至戶部尚書，充機密院大呂嗣德二十七年，出爲海安總督兼總理商政大臣，多方籌措，事事就緒，陞署協辭大學曰句書。,[]
Q5_67_1134,三十二年，以幹清商浮言之款降，一爲升祿寺卿領兵部參知，尋以病回卒，追授房旁大學士。,[]
Q5_67_1135,所著有《西行日記》《西浮詩草》，兼管者察院，人皆稱其清介，尋。,[]
Q5_67_1136,陞署可寧總賢三十五年，大法兵攻河城，城陷殉節，翟生州正臨事剖決，有古大臣風。,[]
Q5_67_1137,後列祀忠義同弟文榜。,[]
Q5_67_1138,嗣德十四年領鄉薦，仕至河靜按察，卒，追授光祿寺少卿。,[]
Q5_67_1139,文震亦願鄉薦，延仕至廣南督學，因事卒，追贈侍講。,[]
Q5_67_1140,篆益氣福縣人，初名益謙。,[]
Q5_67_1141,紹治六年頒鄉薦，初補閣屬，轉金城知縣。,[]
Q5_67_1142,嗣德十五年以事革職，,[]
Q5_67_1143,適廣安水匪糾黨擾掠，,[]
Q5_67_1144,請募勇從派効贖，,[]
Q5_67_1145,尋開復知縣銜，,[]
Q5_67_1146,充戰士衞協管，,[]
Q5_67_1147,臨陣督戰有功，,[]
Q5_67_1148,授知府，,[]
Q5_67_1149,充贊襄，,[]
Q5_67_1150,攻破匪三十餘屯拔，,[]
Q5_67_1151,授兵部侍郎，,[]
Q5_67_1152,充諒平軍次贊理，,[]
Q5_67_1153,尋坐捕弁燒掠之案問，,[]
Q5_67_1154,徒仍聽募勇從征。,[]
Q5_67_1155,二十二年攻解北寧之圍，開復充贊理，又授兵部右參知，充參贊，復以進止自由不遵帥命解鎖回京候案，因病許回。,[]
Q5_67_1156,三帝念其勞幹，起復鴻臚寺卿，办理戶部，授侍郎，充京畿海防參辦，以事降主事，歷陞辦理禮部。,[]
Q5_67_1157,建福初以迎立功，授侍郎，晋封堅勇男。,[]
Q5_67_1158,尋以元事落職，發平順安置，卒。,[]
Q5_67_1159,咸宜初追復侍讀，河東縣人。,[]
Q5_67_1160,明命十九年副榜，紹治初補檢討，遷建瑞知府，轉內閣行走，以病歸，書籍自娛，十餘年，及門多所成就。,[]
Q5_67_1161,嗣德年間起復奠盤敎授，遷廣南督學，改授國子監祭酒，拔禮部侍郎，充育德堂敎導，尋陞禮部右參知，仍充，以病歸，卒。,[]
Q5_67_1162,昱重厚簡靜，文學純雅，人皆以學行推。,[]
Q5_67_1163,子適建福初，同進元三光字尹五士第，官至機密院編修，遇害。,[]
Q5_67_1164,乃交京河東縣人。,[]
Q5_67_1165,嗣德二十五年，會試中乙科，歷授修撰，領戶部主事。,[]
Q5_67_1166,三十二年初，設育德堂，部臣以學行舉充之。,[]
Q5_67_1167,尋以親老，領廣南督學，轉充正蒙堂贊善。,[]
Q5_67_1168,未幾，領國子祭酒。,[]
Q5_67_1169,咸宜元年，求侍講學士。,[]
Q5_67_1170,同慶三年，陞鴻臚寺卿，復碩省督學。,[]
Q5_67_1171,尋以病卒。,[]
Q5_67_1172,廷就文學博雅，行檢純正，始終教職，人咸以元吉字升之。,[]
Q5_67_1173,醴陽縣人造，少有文名，模範推紹。,[]
Q5_67_1174,治六年，領鄉薦。,[]
Q5_67_1175,嗣德十六年初，歷授嘉祿香茶二縣訓導，尋改領符吉知縣（縣新設也）。,[]
Q5_67_1176,林莽患於虎，又多盜造。,[]
Q5_67_1177,盡心撫戢，莅之三年，田闢盜弭，虎亦不為患。,[]
Q5_67_1178,省臣申文慣以最出色舉，奉諭嘉奬，從優賞廉平勤幹二項紫金磬一枚，併通錄中外守令知勸特格也。,[]
Q5_67_1179,尋改授懷德府，陞侍讀，領海陽省按察使。,[]
Q5_67_1180,省轄南策東潮諸府縣，為清匪曾亞治紛擾，官軍進勦，造解糧接濟，又與贊埋翁益兼提督鄧惟午率兵勇兜戰，大破之。,[]
Q5_67_1181,尋以父憂去職，服闋陞侍講學士，充辦閣務。,[]
Q5_67_1182,二十七年，乂安范如梅陳 Sinatra 晰河靜阮浣相倚角煽變，河靜道城失守，帝以廣平接轄需防勦造，係諳練陞領布政使。,[]
Q5_67_1183,未幾，改南定。,[]
Q5_67_1184,嘗因奏事請。,[]
Q5_67_1185,經理廣南、山分設防衙，帝允其請，以造循幹有心，改置田領是職。,[]
Q5_67_1186,未幾前，在南定倉吏虧欠及在防蠻匪竊發，革效回省，專辦營田浚江諸事。,[]
Q5_67_1187,尋開復編修銜，對補升平教授，再權本省督學。,[]
Q5_67_1188,咸宜年間陞著作，充機密院承辦，辭不赴。,[]
Q5_67_1189,適京城有事，省轄騷動，為法官疑，奉催來京。,[]
Q5_67_1190,事平，以原銜充史館承辦。,[]
Q5_67_1191,纔數月，引病歸，尋卒，年七十。,[]
Q5_67_1192,成泰五年，追授翰林院侍講。,[]
Q5_67_1193,造爲人廉幹，歷莅均有政聲，奉批示雲：「良吏難得」。,[]
Q5_67_1194,又奉諭雲：「廉如阮造者，有厚賞」。,[]
Q5_67_1195,其素所簡眷有如此。,[]
Q5_67_1196,晩年所請經理諸事，宜亦屬有心。,[]
Q5_67_1197,當事適因公罣，不能安於其職，又疊遭事變，難卒弋善。,[]
Q5_67_1198,旬醴陽縣人，初名登春，所圖識者惜之。,[]
Q5_67_1199,立見言，嗣德二年副榜，初授檢討，歷官河內按察使。,[]
Q5_67_1200,二十五年，充山興軍次贊，襄勦匪於丹霞同隴二屯，奮勇向前，死於陣。,[]
Q5_67_1201,追贈侍讀學士，又爭和榮縣人，有才略，士列祀忠義祠。,[]
Q5_67_1202,木水青嗣德戌申科進士，初補紹化知府，尋改延慶府，募民立戶開墾荒田，民愛之，陞慶和按察，擢鴻臚寺卿，領布政使，召回辨理兵部。,[]
Q5_67_1203,定祥失守，疏請親往招慕義勇，以圖恢復，旬日應募者以千計，有志未就，尋病卒。,[]
Q5_67_1204,人字識文，其先祖良自父贈定祥巡撫，清才沁安來籍。,[]
Q5_67_1205,廣南之桂山，述天資明敏。,[]
Q5_67_1206,明命二十一年，領鄉薦。,[]
Q5_67_1207,嗣德初授翰林，歷知明靈、福龍諸縣府，轉員外郎。,[]
Q5_67_1208,派往河丙查僞案，以办事敏濟署廣治道管。,[]
Q5_67_1209,道援授廣平按察，尋領布政使，轉回辦理刑部員安務局市——創務商務務堂房市有院務房務府務局房里司。,[]
Q5_67_1210,又字純之，濰川縣人，性清介。,[]
Q5_67_1211,嗣德十七年，清淑領鄉薦，初授濰川訓導，歷陞領香茶知縣，有能聲。,[]
Q5_67_1212,八為監察御史，尋出領廣治按察使，為政平允，民愛之。,[]
Q5_67_1213,改辦理兵部兼掌大理寺印篆。,[]
Q5_67_1214,建福元年，領承天府式字仲鼎，醴尹，尋改平順布政使，病卒。,[]
Q5_67_1215,立陽縣人，下明命年間投軍。,[]
Q5_67_1216,嗣德初授該隊，歷署前鋒營統制。,[]
Q5_67_1217,辰清地股匪自興化攙擾清化上游，充提督軍務。,[]
Q5_67_1218,二十七年，改父靜提賢，尋召回，陞統制權掌後軍，充京畿海防副使，病卒，贈都統。,[]
Q5_67_1219,元文川有勇力，紹治初選八錦衣衞。,[]
Q5_67_1220,嗣德末年間，授隊長察覈武藝，連優陞該隊。,[]
Q5_67_1221,十九年逝，徵之變以追捕功，賞忠奬銀牌運。,[]
Q5_67_1222,商务創理務務務司局調南定不守，革職。,[]
Q5_67_1223,從北次効派權督兵，預有戰功，開復精兵，率隊仍從次務。,[]
Q5_67_1224,尋引病歸，卒。,[]
Q5_67_1225,追復領兵郎人，王桂山縣人，有勇力。,[]
Q5_67_1226,初投龍武原銜登不四隊。,[]
